refinement_iterations,use_feedback,small_object_threshold,large_object_threshold,small_kernel_size,medium_kernel_size,large_kernel_size,mean_dice,median_dice,min_dice,max_dice,std_dice,processing_time,samples_per_second,class_2_dice,class_3_dice,config
2,True,0.005,0.2,5,3,7,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5438711643218994,25.90889766217561,0.6491051899863516,0.3724272983352102,combo_14
2,True,0.005,0.2,5,5,5,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5348951816558838,26.060411471776845,0.6364822602165161,0.36162882900513327,combo_15
2,True,0.005,0.2,5,5,7,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5378882884979248,26.00969153557214,0.6364822602165161,0.36162882900513327,combo_16
2,True,0.005,0.25,3,3,5,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5329015254974365,26.094305038296405,0.6469649025201486,0.3724272983352102,combo_17
2,True,0.005,0.25,3,3,7,0.5096961004276794,0.7992481666243485,0.0,1.0,0.4244302151004472,1.5368895530700684,26.02659372633289,0.6469649025201486,0.3724272983352102,combo_18
2,True,0.005,0.25,3,5,5,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5358917713165283,26.04350172780273,0.6328739960736584,0.36162882900513327,combo_19
2,True,0.005,0.25,3,5,7,0.49725141253939575,0.777167796641481,0.0,1.0,0.4139701291499696,1.5378870964050293,26.009711696979675,0.6328739960736584,0.36162882900513327,combo_20
2,True,0.005,0.25,5,3,5,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5398814678192139,25.976025321382792,0.6491051899863516,0.3724272983352102,combo_21
2,True,0.005,0.25,5,3,7,0.510766244160781,0.7992481666243485,0.0,1.0,0.42510147117910574,1.5368893146514893,26.026597763854287,0.6491051899863516,0.3724272983352102,combo_22
2,True,0.005,0.25,5,5,5,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.538883924484253,25.992863635511522,0.6364822602165161,0.36162882900513327,combo_23
2,True,0.005,0.25,5,5,7,0.4990555446108246,0.777167796641481,0.0,1.0,0.415420711120544,1.5368907451629639,26.02657353874469,0.6364822602165161,0.36162882900513327,combo_24
2,True,0.01,0.15,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5388844013214111,25.992855581389186,0.648661201335006,0.3797301503522009,combo_25
2,True,0.01,0.15,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5359210968017578,26.043004476787143,0.648661201335006,0.3797301503522009,combo_26
2,True,0.01,0.15,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5399103164672852,25.975538687060798,0.6378131237901983,0.36842458163064323,combo_27
2,True,0.01,0.15,3,5,7,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5368893146514893,26.026597763854287,0.6378131237901983,0.36842458163064323,combo_28
2,True,0.01,0.15,5,3,5,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5378870964050293,26.009711696979675,0.6481597966139542,0.37997411178294643,combo_29
2,True,0.01,0.15,5,3,7,0.5140669541984504,0.7992481666243485,0.0,1.0,0.42571314203489036,1.5398814678192139,25.976025321382792,0.6481597966139542,0.37997411178294643,combo_30
2,True,0.01,0.15,5,5,5,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5428733825683594,25.925653039275073,0.6360666966057207,0.3643649436873668,combo_31
2,True,0.01,0.15,5,5,7,0.5002158201465438,0.777167796641481,0.0,1.0,0.41543509609074775,1.5358920097351074,26.043497685034986,0.6360666966057207,0.3643649436873668,combo_32
2,True,0.01,0.2,3,3,5,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5388848781585693,25.99284752727184,0.648661201335006,0.3797301503522009,combo_33
2,True,0.01,0.2,3,3,7,0.5141956758436036,0.7992481666243485,0.0,1.0,0.42613180786567795,1.5398814678192139,25.976025321382792,0.648661201335006,0.3797301503522009,combo_34
2,True,0.01,0.2,3,5,5,0.5031188527104208,0.777167796641481,0.0,1.0,0.41727879383548433,1.5378878116607666,26.009699600131402,0.6378131237901983,0.36842458163064323,combo_35
