refinement_iterations,use_feedback,small_object_threshold,large_object_threshold,small_kernel_size,medium_kernel_size,large_kernel_size,mean_dice,median_dice,min_dice,max_dice,std_dice,processing_time,samples_per_second,class_2_dice,class_3_dice,config
2,True,0.02,0.2,3,5,5,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5548408031463623,25.72610644064418,0.6732096859313743,0.31785237436131497,combo_59
2,True,0.02,0.2,3,5,7,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.556835651397705,25.69314234555752,0.6732096859313743,0.31785237436131497,combo_60
2,True,0.02,0.2,5,3,5,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5528697967529297,25.758759738672556,0.6827165139770306,0.34099193587625604,combo_61
2,True,0.02,0.2,5,3,7,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5578334331512451,25.67668606205637,0.6827165139770306,0.34099193587625604,combo_62
2,True,0.02,0.2,5,5,5,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5598280429840088,25.643852333542178,0.6742637843291186,0.325092581324596,combo_63
2,True,0.02,0.2,5,5,7,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5628187656402588,25.594778409006828,0.6742637843291186,0.325092581324596,combo_64
2,True,0.02,0.25,3,3,5,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5588560104370117,25.659842687321934,0.6818931848100555,0.33375172891297505,combo_65
2,True,0.02,0.25,3,3,7,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5717966556549072,25.448584494750396,0.6818931848100555,0.33375172891297505,combo_66
2,True,0.02,0.25,3,5,5,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.6256532669067383,24.60549295121907,0.6732096859313743,0.31785237436131497,combo_67
2,True,0.02,0.25,3,5,7,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.657567024230957,24.131754200743924,0.6732096859313743,0.31785237436131497,combo_68
2,True,0.02,0.25,5,3,5,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5707993507385254,25.46474187246999,0.6827165139770306,0.34099193587625604,combo_69
2,True,0.02,0.25,5,3,7,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5578339099884033,25.676678202683213,0.6827165139770306,0.34099193587625604,combo_70
2,True,0.02,0.25,5,5,5,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.556837797164917,25.693106933067845,0.6742637843291186,0.325092581324596,combo_71
2,True,0.02,0.25,5,5,7,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5608251094818115,25.627470853079664,0.6742637843291186,0.325092581324596,combo_72
2,False,0.005,0.15,3,3,5,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.5338973999023438,26.077363455043745,0.6492643483981851,0.33070944139665504,combo_73
2,False,0.005,0.15,3,3,7,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.5368900299072266,26.02658565129385,0.6492643483981851,0.33070944139665504,combo_74
2,False,0.005,0.15,3,5,5,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.5348949432373047,26.0604155197974,0.6398952968819056,0.31395046632370976,combo_75
2,False,0.005,0.15,3,5,7,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.5329012870788574,26.094309096853326,0.6398952968819056,0.31395046632370976,combo_76
2,False,0.005,0.15,5,3,5,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5348947048187256,26.060419567819206,0.6535140343320759,0.3355067776823085,combo_77
2,False,0.005,0.15,5,3,7,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5358936786651611,26.043469385695914,0.6535140343320759,0.3355067776823085,combo_78
2,False,0.005,0.15,5,5,5,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.534895420074463,26.060407423757553,0.6441449828157965,0.31874780260936325,combo_79
2,False,0.005,0.15,5,5,7,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.5338983535766602,26.07734724190178,0.6441449828157965,0.31874780260936325,combo_80
2,False,0.005,0.2,3,3,5,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.532900333404541,26.09432533109364,0.6492643483981851,0.33070944139665504,combo_81
2,False,0.005,0.2,3,3,7,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.5358920097351074,26.043497685034986,0.6492643483981851,0.33070944139665504,combo_82
2,False,0.005,0.2,3,5,5,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.5408782958984375,25.959220858956456,0.6398952968819056,0.31395046632370976,combo_83
2,False,0.005,0.2,3,5,7,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.537886619567871,26.00971976155144,0.6398952968819056,0.31395046632370976,combo_84
2,False,0.005,0.2,5,3,5,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5379037857055664,26.009429440118467,0.6535140343320759,0.3355067776823085,combo_85
2,False,0.005,0.2,5,3,7,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5368893146514893,26.026597763854287,0.6535140343320759,0.3355067776823085,combo_86
2,False,0.005,0.2,5,5,5,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.5378880500793457,26.009695567851146,0.6441449828157965,0.31874780260936325,combo_87
2,False,0.005,0.2,5,5,7,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.5468642711639404,25.858765210151205,0.6441449828157965,0.31874780260936325,combo_88
2,False,0.005,0.25,3,3,5,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.5348951816558838,26.060411471776845,0.6492643483981851,0.33070944139665504,combo_89
2,False,0.005,0.25,3,3,7,0.4899868948974202,0.6862293249759475,0.0,1.0,0.41092173155022027,1.5348944664001465,26.06042361584227,0.6492643483981851,0.33070944139665504,combo_90
2,False,0.005,0.25,3,5,5,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.5358929634094238,26.043481513976555,0.6398952968819056,0.31395046632370976,combo_91
2,False,0.005,0.25,3,5,7,0.4769228816028077,0.6525112635793651,0.0,1.0,0.4031574264723254,1.5398831367492676,25.975997168487094,0.6398952968819056,0.31395046632370976,combo_92
2,False,0.005,0.25,5,3,5,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5319037437438965,26.111301159328715,0.6535140343320759,0.3355067776823085,combo_93
2,False,0.005,0.25,5,3,7,0.4945104060071923,0.6895501934802672,0.0,1.0,0.4110163618786874,1.5338976383209229,26.077359401756365,0.6535140343320759,0.3355067776823085,combo_94
2,False,0.005,0.25,5,5,5,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.5348944664001465,26.06042361584227,0.6441449828157965,0.31874780260936325,combo_95
2,False,0.005,0.25,5,5,7,0.48144639271257983,0.6525112635793651,0.0,1.0,0.40340039812833856,1.5368895530700684,26.02659372633289,0.6441449828157965,0.31874780260936325,combo_96
2,False,0.01,0.15,3,3,5,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.5358915328979492,26.04350577057173,0.6633053059602944,0.33375172891297505,combo_97
2,False,0.01,0.15,3,3,7,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.5358929634094238,26.043481513976555,0.6633053059602944,0.33375172891297505,combo_98
2,False,0.01,0.15,3,5,5,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.541898488998413,25.942045008412464,0.6540580099127499,0.31785237436131497,combo_99
2,False,0.01,0.15,3,5,7,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.5339000225067139,26.077318868951853,0.6540580099127499,0.31785237436131497,combo_100
2,False,0.01,0.15,5,3,5,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.5349187850952148,26.060010723967196,0.6723508715683859,0.33728479171277537,combo_101
2,False,0.01,0.15,5,3,7,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.5398812294006348,25.976029343230017,0.6723508715683859,0.33728479171277537,combo_102
2,False,0.01,0.15,5,5,5,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.534895420074463,26.060407423757553,0.6619625014299848,0.324256643067596,combo_103
2,False,0.01,0.15,5,5,7,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.5378873348236084,26.009707664695668,0.6619625014299848,0.324256643067596,combo_104
2,False,0.01,0.2,3,3,5,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.534893274307251,26.060443855976466,0.6633053059602944,0.33375172891297505,combo_105
2,False,0.01,0.2,3,3,7,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.5348951816558838,26.060411471776845,0.6633053059602944,0.33375172891297505,combo_106
2,False,0.01,0.2,3,5,5,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.535893440246582,26.04347342845487,0.6540580099127499,0.31785237436131497,combo_107
2,False,0.01,0.2,3,5,7,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.5378870964050293,26.009711696979675,0.6540580099127499,0.31785237436131497,combo_108
2,False,0.01,0.2,5,3,5,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.537886381149292,26.0097237938392,0.6723508715683859,0.33728479171277537,combo_109
2,False,0.01,0.2,5,3,7,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.5309059619903564,26.128319435111045,0.6723508715683859,0.33728479171277537,combo_110
2,False,0.01,0.2,5,5,5,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.5289108753204346,26.162414464882826,0.6619625014299848,0.324256643067596,combo_111
2,False,0.01,0.2,5,5,7,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.5338969230651855,26.07737156162229,0.6619625014299848,0.324256643067596,combo_112
2,False,0.01,0.25,3,3,5,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.5279135704040527,26.179491284590203,0.6633053059602944,0.33375172891297505,combo_113
2,False,0.01,0.25,3,3,7,0.49852851743663473,0.7105031889463087,0.0,1.0,0.41489054230211053,1.5319020748138428,26.11132960627448,0.6633053059602944,0.33375172891297505,combo_114
2,False,0.01,0.25,3,5,5,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.5319204330444336,26.111016693280046,0.6540580099127499,0.31785237436131497,combo_115
2,False,0.01,0.25,3,5,7,0.48595519213703237,0.693656071869029,0.0,1.0,0.40739297093089644,1.53090500831604,26.128335711697144,0.6540580099127499,0.31785237436131497,combo_116
2,False,0.01,0.25,5,3,5,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.5418756008148193,25.942430101923662,0.6723508715683859,0.33728479171277537,combo_117
2,False,0.01,0.25,5,3,7,0.5048178316405807,0.7363941004384615,0.0,1.0,0.4169038004741585,1.5299086570739746,26.145351760086097,0.6723508715683859,0.33728479171277537,combo_118
2,False,0.01,0.25,5,5,5,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.531902551651001,26.111321478569366,0.6619625014299848,0.324256643067596,combo_119
2,False,0.01,0.25,5,5,7,0.4931095722487903,0.6984420716780873,0.0,1.0,0.40906387229482893,1.5338983535766602,26.07734724190178,0.6619625014299848,0.324256643067596,combo_120
2,False,0.02,0.15,3,3,5,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5309052467346191,26.128331642548716,0.6818931848100555,0.33375172891297505,combo_121
2,False,0.02,0.15,3,3,7,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5309062004089355,26.128315365967687,0.6818931848100555,0.33375172891297505,combo_122
2,False,0.02,0.15,3,5,5,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5339205265045166,26.07697029203437,0.6732096859313743,0.31785237436131497,combo_123
2,False,0.02,0.15,3,5,7,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5289111137390137,26.162410385112835,0.6732096859313743,0.31785237436131497,combo_124
2,False,0.02,0.15,5,3,5,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5299098491668701,26.145331387847758,0.6827165139770306,0.34099193587625604,combo_125
2,False,0.02,0.15,5,3,7,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5299084186553955,26.145355834537575,0.6827165139770306,0.34099193587625604,combo_126
2,False,0.02,0.15,5,5,5,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.532900333404541,26.09432533109364,0.6742637843291186,0.325092581324596,combo_127
2,False,0.02,0.15,5,5,7,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5358917713165283,26.04350172780273,0.6742637843291186,0.325092581324596,combo_128
2,False,0.02,0.2,3,3,5,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5358929634094238,26.043481513976555,0.6818931848100555,0.33375172891297505,combo_129
2,False,0.02,0.2,3,3,7,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5309059619903564,26.128319435111045,0.6818931848100555,0.33375172891297505,combo_130
2,False,0.02,0.2,3,5,5,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.53090500831604,26.128335711697144,0.6732096859313743,0.31785237436131497,combo_131
2,False,0.02,0.2,3,5,7,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5358917713165283,26.04350172780273,0.6732096859313743,0.31785237436131497,combo_132
2,False,0.02,0.2,5,3,5,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.53190279006958,26.111317414718705,0.6827165139770306,0.34099193587625604,combo_133
2,False,0.02,0.2,5,3,7,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5319020748138428,26.11132960627448,0.6827165139770306,0.34099193587625604,combo_134
2,False,0.02,0.2,5,5,5,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5289127826690674,26.162381826758516,0.6742637843291186,0.325092581324596,combo_135
2,False,0.02,0.2,5,5,7,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5279123783111572,26.17951171009759,0.6742637843291186,0.325092581324596,combo_136
2,False,0.02,0.25,3,3,5,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.5361671447753906,26.038833167369013,0.6818931848100555,0.33375172891297505,combo_137
2,False,0.02,0.25,3,3,7,0.5078224568615154,0.7105031889463087,0.0,1.0,0.42257763357345685,1.531876802444458,26.111760381886388,0.6818931848100555,0.33375172891297505,combo_138
2,False,0.02,0.25,3,5,5,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5299088954925537,26.14534768563589,0.6732096859313743,0.31785237436131497,combo_139
2,False,0.02,0.25,3,5,7,0.4955310301463447,0.693656071869029,0.0,1.0,0.41556742759643556,1.5309062004089355,26.128315365967687,0.6732096859313743,0.31785237436131497,combo_140
2,False,0.02,0.25,5,3,5,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5338971614837646,26.077367508332387,0.6827165139770306,0.34099193587625604,combo_141
2,False,0.02,0.25,5,3,7,0.5118542249266433,0.7363941004384615,0.0,1.0,0.42086635022266305,1.5359528064727783,26.04246682022578,0.6827165139770306,0.34099193587625604,combo_142
2,False,0.02,0.25,5,5,5,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5322544574737549,26.10532461164998,0.6742637843291186,0.325092581324596,combo_143
2,False,0.02,0.25,5,5,7,0.4996781828268572,0.6984420716780873,0.0,1.0,0.4140657657547996,1.5309062004089355,26.128315365967687,0.6742637843291186,0.325092581324596,combo_144
3,True,0.005,0.15,3,3,5,0.49339697817749906,0.6895501934802672,0.0,1.0,0.4115188187012036,1.5977509021759033,25.035191621876628,0.6535042298698202,0.3332897264851779,combo_145
3,True,0.005,0.15,3,3,7,0.49339697817749906,0.6895501934802672,0.0,1.0,0.4115188187012036,1.6256523132324219,24.605507385810327,0.6535042298698202,0.3332897264851779,combo_146
